name,model_name,backend_used,effective_clip_frames,effective_sampling_rate,input_resize,input_crop,stride_frames,bandwidth_mbps,network_delay_ms,packet_loss,queue_delay_ms,jpeg_quality,n_total_manifest_rows,n_evaluated_videos,n_skipped_videos,video_top1_accuracy,avg_confidence,n_gt_classes_in_eval,n_pred_classes_in_eval,n_chunks,n_effective_chunks,n_dropped_chunks,chunk_top1_accuracy,infer_avg_ms,infer_p95_ms,tx_avg_ms,first_result_ms,end_to_end_avg_ms,prediction_switch_rate_avg,run_wall_time_sec,run_wall_time_min
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_4__bandwidth_mbps_4_0__network_delay_ms_0_0__packet_loss_0_01__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,4,4.0,0.0,0.01,0.0,80,50,50,0,0.82,0.7665451674471911,17,24,3022,2988,34,0.7044846050870147,9.389632697450212,11.383834999105604,57.63690423870781,68.84229968743283,67.05496525162525,0.1445308215433792,41.93134820000341,0.6988558033333903
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_4__bandwidth_mbps_4_0__network_delay_ms_0_0__packet_loss_0_05__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,4,4.0,0.0,0.05,0.0,80,50,50,0,0.82,0.7666206756683098,17,24,3022,2891,131,0.7035627810446212,9.437287651305958,11.478250000436674,57.63690423870781,69.13022374961176,67.0909866308978,0.14588452035739702,41.0574388999994,0.6842906483333233
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_4__bandwidth_mbps_4_0__network_delay_ms_20_0__packet_loss_0_0__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,4,4.0,20.0,0.0,0.0,80,50,50,0,0.82,0.7668639823549319,17,24,3022,3022,0,0.7048312375909993,9.360204665772363,11.180840000997703,57.63690423870781,88.956697687438,86.99710890448016,0.14521850377420317,42.31184510000094,0.7051974183333489
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_4__bandwidth_mbps_4_0__network_delay_ms_20_0__packet_loss_0_01__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,4,4.0,20.0,0.01,0.0,80,50,50,0,0.82,0.7665451674471911,17,24,3022,2988,34,0.7044846050870147,9.517461378866962,11.511124998469313,57.63690423870781,89.09915968758695,87.18279393304199,0.1445308215433792,42.49326600000131,0.7082211000000219
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_4__bandwidth_mbps_4_0__network_delay_ms_20_0__packet_loss_0_05__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,4,4.0,20.0,0.05,0.0,80,50,50,0,0.82,0.7666206756683098,17,24,3022,2891,131,0.7035627810446212,9.502373884457649,11.894400000528549,57.63690423870781,89.24719575015362,87.15607286404949,0.14588452035739702,41.28545660000236,0.6880909433333727
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_4__bandwidth_mbps_4_0__network_delay_ms_50_0__packet_loss_0_0__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,4,4.0,50.0,0.0,0.0,80,50,50,0,0.82,0.7668639823549319,17,24,3022,3022,0,0.7048312375909993,9.408246591634244,11.484964999726792,57.63690423870781,119.34932168723434,117.04515083034175,0.14521850377420317,42.31719429999794,0.7052865716666322
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_4__bandwidth_mbps_4_0__network_delay_ms_50_0__packet_loss_0_01__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,4,4.0,50.0,0.01,0.0,80,50,50,0,0.82,0.7665451674471911,17,24,3022,2988,34,0.7044846050870147,9.382351405610642,11.254030000964121,57.63690423870781,118.91216368724825,117.04768395978564,0.1445308215433792,41.848635500002274,0.6974772583333713
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_4__bandwidth_mbps_4_0__network_delay_ms_50_0__packet_loss_0_05__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,4,4.0,50.0,0.05,0.0,80,50,50,0,0.82,0.7666206756683098,17,24,3022,2891,131,0.7035627810446212,9.48769349706054,11.667050001051393,57.63690423870781,118.97352575005672,117.14139247665207,0.14588452035739702,41.41272689999823,0.6902121149999706
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_4__bandwidth_mbps_8_0__network_delay_ms_0_0__packet_loss_0_0__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,4,8.0,0.0,0.0,0.0,80,50,50,0,0.82,0.7668639823549319,17,24,3022,3022,0,0.7048312375909993,9.494628689591485,11.577155000122724,28.818452119353903,39.58639084385708,38.31308080894539,0.14521850377420317,42.65670569999929,0.7109450949999883
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_4__bandwidth_mbps_8_0__network_delay_ms_0_0__packet_loss_0_01__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,4,8.0,0.0,0.01,0.0,80,50,50,0,0.82,0.7665451674471911,17,24,3022,2988,34,0.7044846050870147,9.52845505357794,11.616244999459013,28.818452119353903,39.63522084350756,38.361121330665455,0.1445308215433792,42.378333399999974,0.7063055566666663
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_4__bandwidth_mbps_8_0__network_delay_ms_0_0__packet_loss_0_05__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,4,8.0,0.0,0.05,0.0,80,50,50,0,0.82,0.7666206756683098,17,24,3022,2891,131,0.7035627810446212,9.569890937369651,11.808149998614681,28.818452119353903,39.703323875044006,38.39674042716557,0.14588452035739702,41.524634100002004,0.6920772350000334
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_4__bandwidth_mbps_8_0__network_delay_ms_20_0__packet_loss_0_0__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,4,8.0,20.0,0.0,0.0,80,50,50,0,0.82,0.7668639823549319,17,24,3022,3022,0,0.7048312375909993,9.347688815354887,11.179095000989035,28.818452119353903,59.39529284342483,58.16614093470879,0.14521850377420317,42.054567099999986,0.7009094516666664
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_4__bandwidth_mbps_8_0__network_delay_ms_20_0__packet_loss_0_01__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,4,8.0,20.0,0.01,0.0,80,50,50,0,0.82,0.7665451674471911,17,24,3022,2988,34,0.7044846050870147,9.434545850037717,11.403384999175616,28.818452119353903,59.81376684367773,58.267212127125234,0.1445308215433792,42.03371550000156,0.700561925000026
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_4__bandwidth_mbps_8_0__network_delay_ms_20_0__packet_loss_0_05__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,4,8.0,20.0,0.05,0.0,80,50,50,0,0.82,0.7666206756683098,17,24,3022,2891,131,0.7035627810446212,9.3770066758905,11.254850000113947,28.818452119353903,59.64341387498949,58.20385616568642,0.14588452035739702,40.78174940000099,0.6796958233333499
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_4__bandwidth_mbps_8_0__network_delay_ms_50_0__packet_loss_0_0__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,4,8.0,50.0,0.0,0.0,80,50,50,0,0.82,0.7668639823549319,17,24,3022,3022,0,0.7048312375909993,9.399093117180634,11.520199998994936,28.818452119353903,89.52990684355085,88.21754523653452,0.14521850377420317,42.347137900000234,0.7057856316666705
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_4__bandwidth_mbps_8_0__network_delay_ms_50_0__packet_loss_0_01__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,4,8.0,50.0,0.01,0.0,80,50,50,0,0.82,0.7665451674471911,17,24,3022,2988,34,0.7044846050870147,9.410435006691676,11.575329999686803,28.818452119353903,89.66502684389182,88.2431012837792,0.1445308215433792,41.88341280000168,0.698056880000028
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_4__bandwidth_mbps_8_0__network_delay_ms_50_0__packet_loss_0_05__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,4,8.0,50.0,0.05,0.0,80,50,50,0,0.82,0.7666206756683098,17,24,3022,2891,131,0.7035627810446212,9.41655098580478,11.374149999028305,28.818452119353903,89.69198387506127,88.2434004756007,0.14588452035739702,40.88432779999857,0.6814054633333095
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_8__bandwidth_mbps_1_0__network_delay_ms_0_0__packet_loss_0_0__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,8,1.0,0.0,0.0,0.0,80,50,50,0,0.82,0.76546270180118,17,24,1519,1519,0,0.7057274522712311,9.42089519425361,11.518199999773058,230.64901868005268,245.37929675044316,240.0699138743061,0.1738539412657059,22.44306670000151,0.3740511116666918
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_8__bandwidth_mbps_1_0__network_delay_ms_0_0__packet_loss_0_01__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,8,1.0,0.0,0.01,0.0,80,50,50,0,0.82,0.7625063128089528,17,23,1519,1503,16,0.7059214903526281,10.521907850982565,13.822320001781916,230.64901868005268,246.4416669999482,241.181562500018,0.17499672413642997,24.73019579999891,0.4121699299999818
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_8__bandwidth_mbps_1_0__network_delay_ms_0_0__packet_loss_0_05__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,8,1.0,0.0,0.05,0.0,80,50,50,0,0.82,0.7616459951536515,17,23,1519,1452,67,0.7052341597796143,10.36980220384773,13.319705000321848,230.64901868005268,246.53912499989383,241.24798208504566,0.17891640341423592,23.92364500000258,0.3987274166667097
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_8__bandwidth_mbps_1_0__network_delay_ms_20_0__packet_loss_0_0__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,8,1.0,20.0,0.0,0.0,80,50,50,0,0.82,0.76546270180118,17,24,1519,1519,0,0.7057274522712311,10.399161026938932,12.836519998745638,230.64901868005268,266.28060074993294,261.0481797069916,0.1738539412657059,24.580264599997463,0.4096710766666244
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_8__bandwidth_mbps_1_0__network_delay_ms_20_0__packet_loss_0_01__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,8,1.0,20.0,0.01,0.0,80,50,50,0,0.82,0.7625063128089528,17,23,1519,1503,16,0.7059214903526281,9.758325415758769,12.806260000070322,230.64901868005268,265.6389629999321,260.4179800647935,0.17499672413642997,23.046447000000626,0.38410745000001045
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_8__bandwidth_mbps_1_0__network_delay_ms_20_0__packet_loss_0_05__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,8,1.0,20.0,0.05,0.0,80,50,50,0,0.82,0.7616459951536515,17,23,1519,1452,67,0.7052341597796143,9.451960537224911,11.390080000091984,230.64901868005268,265.27590500000224,260.33014041842307,0.17891640341423592,21.70816709999781,0.3618027849999635
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_8__bandwidth_mbps_1_0__network_delay_ms_50_0__packet_loss_0_0__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,8,1.0,50.0,0.0,0.0,80,50,50,0,0.82,0.76546270180118,17,24,1519,1519,0,0.7057274522712311,9.666884924334298,12.089719999130464,230.64901868005268,295.5680547496467,290.31590360438645,0.1738539412657059,22.80181960000118,0.38003032666668635
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_8__bandwidth_mbps_1_0__network_delay_ms_50_0__packet_loss_0_01__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,8,1.0,50.0,0.01,0.0,80,50,50,0,0.82,0.7625063128089528,17,23,1519,1503,16,0.7059214903526281,9.419162541613787,11.625060001824746,230.64901868005268,295.34283499995945,290.0788171906494,0.17499672413642997,22.161747699999978,0.3693624616666663
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_8__bandwidth_mbps_1_0__network_delay_ms_50_0__packet_loss_0_05__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,8,1.0,50.0,0.05,0.0,80,50,50,0,0.82,0.7616459951536515,17,23,1519,1452,67,0.7052341597796143,9.42253085393847,11.486990000230435,230.64901868005268,295.41717099984817,290.30071073513625,0.17891640341423592,21.61491449999812,0.3602485749999687
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_8__bandwidth_mbps_4_0__network_delay_ms_0_0__packet_loss_0_0__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,8,4.0,0.0,0.0,0.0,80,50,50,0,0.82,0.76546270180118,17,24,1519,1519,0,0.7057274522712311,9.573052732050897,11.809740000171578,57.66225467001317,69.25436768758344,67.23530740206407,0.1738539412657059,22.683010199998535,0.3780501699999756
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_8__bandwidth_mbps_4_0__network_delay_ms_0_0__packet_loss_0_01__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,8,4.0,0.0,0.01,0.0,80,50,50,0,0.82,0.7625063128089528,17,23,1519,1503,16,0.7059214903526281,9.48888522956161,11.907499999142589,57.66225467001317,68.93209874995227,67.15379889182043,0.17499672413642997,22.223006899999746,0.3703834483333291
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_8__bandwidth_mbps_4_0__network_delay_ms_0_0__packet_loss_0_05__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,8,4.0,0.0,0.05,0.0,80,50,50,0,0.82,0.7616459951536515,17,23,1519,1452,67,0.7052341597796143,9.433119146042348,11.378884999430738,57.66225467001317,69.0453687498084,67.15266411634194,0.17891640341423592,21.56360869999844,0.3593934783333073
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_8__bandwidth_mbps_4_0__network_delay_ms_20_0__packet_loss_0_0__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,8,4.0,20.0,0.0,0.0,80,50,50,0,0.82,0.76546270180118,17,24,1519,1519,0,0.7057274522712311,9.596707768265366,11.83115000130783,57.66225467001317,89.2040136876062,87.25896243827853,0.1738539412657059,22.68230300000141,0.3780383833333569
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_8__bandwidth_mbps_4_0__network_delay_ms_20_0__packet_loss_0_01__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,8,4.0,20.0,0.01,0.0,80,50,50,0,0.82,0.7625063128089528,17,23,1519,1503,16,0.7059214903526281,9.466146041258515,11.373140001887805,57.66225467001317,88.87690474993724,87.13105970351732,0.17499672413642997,22.210325199997897,0.3701720866666316
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_8__bandwidth_mbps_4_0__network_delay_ms_20_0__packet_loss_0_05__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,8,4.0,20.0,0.05,0.0,80,50,50,0,0.82,0.7616459951536515,17,23,1519,1452,67,0.7052341597796143,9.641999449097067,11.730375001206994,57.66225467001317,89.08639075003157,87.36154441939665,0.17891640341423592,22.193220900000597,0.3698870150000099
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_8__bandwidth_mbps_4_0__network_delay_ms_50_0__packet_loss_0_0__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,8,4.0,50.0,0.0,0.0,80,50,50,0,0.82,0.76546270180118,17,24,1519,1519,0,0.7057274522712311,9.676061553616051,11.947099999088092,57.66225467001317,119.76168168713455,117.33831622362922,0.1738539412657059,22.87940979999985,0.38132349666666415
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_8__bandwidth_mbps_4_0__network_delay_ms_50_0__packet_loss_0_01__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,8,4.0,50.0,0.01,0.0,80,50,50,0,0.82,0.7625063128089528,17,23,1519,1503,16,0.7059214903526281,9.45543739182052,11.847839998517879,57.66225467001317,118.9884627503634,117.12035105407934,0.17499672413642997,22.16303589999734,0.3693839316666223
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_8__bandwidth_mbps_4_0__network_delay_ms_50_0__packet_loss_0_05__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,8,4.0,50.0,0.05,0.0,80,50,50,0,0.82,0.7616459951536515,17,23,1519,1452,67,0.7052341597796143,9.532816666707165,11.911809998491666,57.66225467001317,119.3097307497519,117.25236163700676,0.17891640341423592,21.89242319999903,0.3648737199999838
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_8__bandwidth_mbps_8_0__network_delay_ms_0_0__packet_loss_0_0__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,8,8.0,0.0,0.0,0.0,80,50,50,0,0.82,0.76546270180118,17,24,1519,1519,0,0.7057274522712311,9.464569519503625,11.538649996509776,28.831127335006585,39.61614084396046,38.29569685451021,0.1738539412657059,22.511499000000185,0.3751916500000031
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_8__bandwidth_mbps_8_0__network_delay_ms_0_0__packet_loss_0_01__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,8,8.0,0.0,0.01,0.0,80,50,50,0,0.82,0.7625063128089528,17,23,1519,1503,16,0.7059214903526281,9.523688689364265,12.225629999738885,28.831127335006585,39.64497837526142,38.356145520493676,0.17499672413642997,22.548263299999235,0.3758043883333206
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_8__bandwidth_mbps_8_0__network_delay_ms_0_0__packet_loss_0_05__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,8,8.0,0.0,0.05,0.0,80,50,50,0,0.82,0.7616459951536515,17,23,1519,1452,67,0.7052341597796143,9.620079614376428,11.81909499973699,28.831127335006585,39.62469837523531,38.47985209952622,0.17891640341423592,22.09355140000116,0.368225856666686
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_8__bandwidth_mbps_8_0__network_delay_ms_20_0__packet_loss_0_0__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,8,8.0,20.0,0.0,0.0,80,50,50,0,0.82,0.76546270180118,17,24,1519,1519,0,0.7057274522712311,9.378184200000645,11.38421000141534,28.831127335006585,59.326270844272806,58.209311535007224,0.1738539412657059,22.291175999998813,0.37151959999998024
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_8__bandwidth_mbps_8_0__network_delay_ms_20_0__packet_loss_0_01__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,8,8.0,20.0,0.01,0.0,80,50,50,0,0.82,0.7625063128089528,17,23,1519,1503,16,0.7059214903526281,9.468076114403711,11.885770000662887,28.831127335006585,59.71956637481344,58.30053294553312,0.17499672413642997,22.311173999994935,0.3718528999999156
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_8__bandwidth_mbps_8_0__network_delay_ms_20_0__packet_loss_0_05__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,8,8.0,20.0,0.05,0.0,80,50,50,0,0.82,0.7616459951536515,17,23,1519,1452,67,0.7052341597796143,9.464751033034595,11.566374999529216,28.831127335006585,59.523848374781664,58.32452351818439,0.17891640341423592,21.800790399996913,0.3633465066666152
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_8__bandwidth_mbps_8_0__network_delay_ms_50_0__packet_loss_0_0__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,8,8.0,50.0,0.0,0.0,80,50,50,0,0.82,0.76546270180118,17,24,1519,1519,0,0.7057274522712311,9.521469782690993,12.127850003162163,28.831127335006585,89.40503484375425,88.35259711769757,0.1738539412657059,22.507230600000184,0.37512051000000307
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_8__bandwidth_mbps_8_0__network_delay_ms_50_0__packet_loss_0_01__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,8,8.0,50.0,0.01,0.0,80,50,50,0,0.82,0.7625063128089528,17,23,1519,1503,16,0.7059214903526281,9.575014371269694,11.496819995954866,28.831127335006585,89.72130837556324,88.4074712023991,0.17499672413642997,22.49310699999478,0.37488511666657964
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_8__bandwidth_mbps_8_0__network_delay_ms_50_0__packet_loss_0_05__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,8,8.0,50.0,0.05,0.0,80,50,50,0,0.82,0.7616459951536515,17,23,1519,1452,67,0.7052341597796143,9.418185055079503,11.20406499976525,28.831127335006585,89.39667037539766,88.2779575402293,0.17891640341423592,21.65934600000037,0.36098910000000617
chunk_frames_4__input_resize_182__sampling_rate_12__stride_frames_4__bandwidth_mbps_1_0__network_delay_ms_0_0__packet_loss_0_0__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,12,182,182,4,1.0,0.0,0.0,0.0,80,50,50,0,0.8,0.7647070077759567,17,24,2722,2722,0,0.7296105804555474,9.493548126381478,12.041340000359922,230.85888707751653,245.41767025043956,240.3524352038983,0.1453708715160232,38.438916099999915,0.6406486016666653
chunk_frames_4__input_resize_182__sampling_rate_12__stride_frames_4__bandwidth_mbps_1_0__network_delay_ms_0_0__packet_loss_0_01__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,12,182,182,4,1.0,0.0,0.01,0.0,80,50,50,0,0.8,0.764511141471867,17,24,2722,2693,29,0.7300408466394356,9.330809468992149,11.176920002617408,230.85888707751653,245.19758975026082,240.14147891292035,0.14604325461501963,37.58164499999839,0.6263607499999732
chunk_frames_4__input_resize_182__sampling_rate_12__stride_frames_4__bandwidth_mbps_1_0__network_delay_ms_0_0__packet_loss_0_05__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,12,182,182,4,1.0,0.0,0.05,0.0,80,50,50,0,0.8,0.7652972037713094,17,24,2722,2607,115,0.729957805907173,9.527826467364498,11.663470001076348,230.85888707751653,245.11844700020274,240.2888844362944,0.14699708469092237,37.29845320000459,0.6216408866667431
chunk_frames_4__input_resize_182__sampling_rate_12__stride_frames_4__bandwidth_mbps_1_0__network_delay_ms_20_0__packet_loss_0_0__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,12,182,182,4,1.0,20.0,0.0,0.0,80,50,50,0,0.8,0.7647070077759567,17,24,2722,2722,0,0.7296105804555474,9.366355584133304,11.498074997143702,230.85888707751653,265.22163425031465,260.2252426616498,0.1453708715160232,38.08018359999551,0.6346697266665918
