name,model_name,backend_used,effective_clip_frames,effective_sampling_rate,input_resize,input_crop,stride_frames,bandwidth_mbps,network_delay_ms,packet_loss,queue_delay_ms,jpeg_quality,n_total_manifest_rows,n_evaluated_videos,n_skipped_videos,video_top1_accuracy,avg_confidence,n_gt_classes_in_eval,n_pred_classes_in_eval,n_chunks,n_effective_chunks,n_dropped_chunks,chunk_top1_accuracy,infer_avg_ms,infer_p95_ms,tx_avg_ms,first_result_ms,end_to_end_avg_ms,prediction_switch_rate_avg,run_wall_time_sec,run_wall_time_min,_score_acc,_score_latency,_score_stability,_score_drop,tradeoff_score
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_4__bandwidth_mbps_4_0__network_delay_ms_100_0__packet_loss_0_01__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,4,4.0,100.0,0.01,0.0,80,20,20,0,0.65,0.7714589466182934,7,13,1129,1117,12,0.6159355416293644,10.706580304433606,12.358759999187898,61.90664097099203,176.53352265647845,172.66442462795644,0.1272199349958512,17.792310200002248,0.2965385033333708,0.8000000000000003,0.8953860065867726,0.8345619985333746,0.9514563106796117,0.8472176328973305
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_4__bandwidth_mbps_4_0__network_delay_ms_50_0__packet_loss_0_05__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,4,4.0,50.0,0.05,0.0,80,20,20,0,0.65,0.770843373457059,7,13,1129,1082,47,0.6173752310536045,10.674245933536064,11.844285000915988,61.90664097099203,125.90040906256765,122.67825507459428,0.1277973403014327,17.30718120000165,0.2884530200000275,0.8000000000000003,0.942372050608256,0.8293851373269902,0.7815533980582524,0.8438054687210012
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_8__bandwidth_mbps_8_0__network_delay_ms_50_0__packet_loss_0_01__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,8,8.0,50.0,0.01,0.0,80,20,20,0,0.65,0.7653104647749333,7,13,568,559,9,0.6171735241502684,11.136418425697803,13.03044999986014,30.990036655479752,94.4655526562041,92.16541132596612,0.160251196923991,9.702621000000365,0.161710350000006,0.8000000000000003,0.9710535405564543,0.5384125575414744,0.9660194174757282,0.8417592596686567
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_8__bandwidth_mbps_4_0__network_delay_ms_20_0__packet_loss_0_01__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,8,4.0,20.0,0.01,0.0,80,20,20,0,0.65,0.7653104647749333,7,13,568,559,9,0.6171735241502684,11.28947889093478,13.33785999850079,61.980073310959504,97.00603531226515,93.34746469147146,0.160251196923991,9.828514400000133,0.1638085733333355,0.8000000000000003,0.9699424329848271,0.5384125575414744,0.9660194174757282,0.8414259273971686
chunk_frames_8__input_resize_182__sampling_rate_6__stride_frames_8__bandwidth_mbps_8_0__network_delay_ms_50_0__packet_loss_0_2__jpeg_quality_80,x3d_xs,pytorchvideo_hub,8,6,182,182,8,8.0,50.0,0.2,0.0,80,20,20,0,0.7,0.594512530518706,7,12,508,416,92,0.5961538461538461,10.67135961564138,12.036425001497264,61.98887718380905,125.28250671948771,122.89137022636854,0.2203034670008354,9.067543100005423,0.1511257183334237,1.0,0.9421717264387431,0.0,0.5631067961165048,0.8389621975432734
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_4__bandwidth_mbps_8_0__network_delay_ms_100_0__packet_loss_0_05__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,4,8.0,100.0,0.05,0.0,80,20,20,0,0.65,0.770843373457059,7,13,1129,1082,47,0.6173752310536045,11.53690073933259,14.271209999424173,30.95332048549601,144.96948953112587,142.53890530986172,0.1277973403014327,18.47950000000128,0.307991666666688,0.8000000000000003,0.9237034189729921,0.8293851373269902,0.7815533980582524,0.838204879230422
chunk_frames_8__input_resize_182__sampling_rate_12__stride_frames_8__bandwidth_mbps_8_0__network_delay_ms_20_0__packet_loss_0_01__jpeg_quality_80,x3d_xs,pytorchvideo_hub,8,12,182,182,8,8.0,20.0,0.01,0.0,80,20,20,0,0.65,0.6323193674125233,7,13,391,385,6,0.6077922077922078,10.89264675317175,12.093779997667296,62.201683883471865,94.2509556244244,93.02817333596396,0.1669824561403508,8.12852379999822,0.135475396666637,0.8000000000000003,0.9702425607565609,0.4780618916046617,0.9805825242718447,0.836937209814619
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_8__bandwidth_mbps_8_0__network_delay_ms_20_0__packet_loss_0_05__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,8,8.0,20.0,0.05,0.0,80,20,20,0,0.65,0.7649175176216921,7,13,568,542,26,0.6180811808118081,11.182227859864382,13.034289998904566,30.990036655479752,64.55851765686239,62.22691190045479,0.16612822227852,9.603444199998194,0.1600574033333032,0.8000000000000003,0.9991951578180557,0.4857207234472932,0.883495145631068,0.836680134253253
chunk_frames_16__input_resize_182__sampling_rate_6__stride_frames_8__bandwidth_mbps_8_0__network_delay_ms_20_0__packet_loss_0_01__jpeg_quality_80,x3d_xs,pytorchvideo_hub,16,6,182,182,8,8.0,20.0,0.01,0.0,80,20,20,0,0.65,0.5548136201370787,7,12,391,385,6,0.561038961038961,11.588682857052538,13.374699997075368,124.1522188698849,156.80237124902777,155.61031435055904,0.1502880116959064,11.406419900005858,0.1901069983334309,0.8000000000000003,0.911416544301522,0.6277398058378033,0.9805825242718447,0.8342571963014216
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_8__bandwidth_mbps_4_0__network_delay_ms_50_0__packet_loss_0_01__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,8,4.0,50.0,0.01,0.0,80,20,20,0,0.65,0.7653104647749333,7,13,568,559,9,0.6171735241502684,11.07668622534804,12.991050002892734,61.980073310959504,126.6793103126154,123.13467202588473,0.160251196923991,9.702316599999904,0.161705276666665,0.8000000000000003,0.9419430273972939,0.5384125575414744,0.9660194174757282,0.8330261057209086
chunk_frames_8__input_resize_182__sampling_rate_6__stride_frames_4__bandwidth_mbps_8_0__network_delay_ms_20_0__packet_loss_0_01__jpeg_quality_80,x3d_xs,pytorchvideo_hub,8,6,182,182,4,8.0,20.0,0.01,0.0,80,20,20,0,0.65,0.5955767377355641,7,12,1009,998,11,0.5801603206412825,10.969047494953571,12.519220000467612,61.905462168607535,95.65601953128352,92.8774091401189,0.1696719622995298,19.68771639999977,0.3281286066666629,0.8000000000000003,0.9703842762191804,0.45394850025685524,0.9563106796116505,0.8321412008526049
chunk_frames_8__input_resize_182__sampling_rate_6__stride_frames_8__bandwidth_mbps_4_0__network_delay_ms_20_0__packet_loss_0_2__jpeg_quality_80,x3d_xs,pytorchvideo_hub,8,6,182,182,8,4.0,20.0,0.2,0.0,80,20,20,0,0.7,0.594512530518706,7,12,508,416,92,0.5961538461538461,11.003183894427613,12.349249998806044,123.9777543676181,159.27762343737703,155.44320511588194,0.2203034670008354,9.295132899998862,0.1549188816666477,1.0,0.9115736237882498,0.0,0.5631067961165048,0.8297827667481253
chunk_frames_8__input_resize_182__sampling_rate_12__stride_frames_4__bandwidth_mbps_8_0__network_delay_ms_20_0__packet_loss_0_01__jpeg_quality_80,x3d_xs,pytorchvideo_hub,8,12,182,182,4,8.0,20.0,0.01,0.0,80,20,20,0,0.65,0.6434483493722911,7,13,774,764,10,0.6151832460732984,10.878181544347228,12.06179999790038,62.12612544412145,94.65958562582674,92.94208503338518,0.1728299878959079,15.124735799996415,0.2520789299999402,0.8000000000000003,0.9703234821156257,0.4256344892136158,0.9611650485436893,0.8297769984104183
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_4__bandwidth_mbps_4_0__network_delay_ms_100_0__packet_loss_0_05__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,4,4.0,100.0,0.05,0.0,80,20,20,0,0.65,0.770843373457059,7,13,1129,1082,47,0.6173752310536045,11.103531608153787,14.423264999823012,61.90664097099203,175.76538406287727,173.107540749212,0.1277973403014327,17.88181060000352,0.2980301766667253,0.8000000000000003,0.8949694859018316,0.8293851373269902,0.7815533980582524,0.8295846993090739
chunk_frames_8__input_resize_182__sampling_rate_12__stride_frames_8__bandwidth_mbps_8_0__network_delay_ms_20_0__packet_loss_0_05__jpeg_quality_80,x3d_xs,pytorchvideo_hub,8,12,182,182,8,8.0,20.0,0.05,0.0,80,20,20,0,0.65,0.6288012897129559,7,13,391,375,16,0.608,10.743080000043848,11.967089997779112,62.201683883471865,94.29682562591044,92.93872322921052,0.1700340360122968,7.920776499995554,0.1320129416665925,0.8000000000000003,0.9703266421472974,0.4507022443957535,0.9320388349514563,0.8293721005789103
chunk_frames_8__input_resize_182__sampling_rate_12__stride_frames_8__bandwidth_mbps_8_0__network_delay_ms_50_0__packet_loss_0_01__jpeg_quality_80,x3d_xs,pytorchvideo_hub,8,12,182,182,8,8.0,50.0,0.01,0.0,80,20,20,0,0.65,0.6323193674125233,7,13,391,385,6,0.6077922077922078,11.03336311700639,13.123980003001632,62.201683883471865,124.37505562459992,123.1688896997986,0.1669824561403508,8.142320999999356,0.1357053499999892,0.8000000000000003,0.9419108634377987,0.4780618916046617,0.9805825242718447,0.8284377006189905
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_8__bandwidth_mbps_8_0__network_delay_ms_50_0__packet_loss_0_05__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,8,8.0,50.0,0.05,0.0,80,20,20,0,0.65,0.7649175176216921,7,13,568,542,26,0.6180811808118081,11.208972140251367,13.372119997620755,30.990036655479752,94.51491265552468,92.25365618084176,0.16612822227852,9.591240700003254,0.1598540116667209,0.8000000000000003,0.9709705920794475,0.4857207234472932,0.883495145631068,0.8282127645316706
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_8__bandwidth_mbps_4_0__network_delay_ms_20_0__packet_loss_0_05__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,8,4.0,20.0,0.05,0.0,80,20,20,0,0.65,0.7649175176216921,7,13,568,542,26,0.6180811808118081,11.0726068264991,12.951074998454716,61.980073310959504,96.743005312678,93.1619749076799,0.16612822227852,9.61909899999955,0.1603183166666592,0.8000000000000003,0.9701167898364251,0.4857207234472932,0.883495145631068,0.8279566238587639
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_8__bandwidth_mbps_8_0__network_delay_ms_100_0__packet_loss_0_01__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,8,8.0,100.0,0.01,0.0,80,20,20,0,0.65,0.7653104647749333,7,13,568,559,9,0.6171735241502684,10.464390161067056,11.714610000854009,30.990036655479752,143.91768765670568,141.49338306133538,0.160251196923991,9.222238099999233,0.1537039683333205,0.8000000000000003,0.9246861899041046,0.5384125575414744,0.9660194174757282,0.8278490544729519
chunk_frames_8__input_resize_182__sampling_rate_6__stride_frames_4__bandwidth_mbps_8_0__network_delay_ms_20_0__packet_loss_0_05__jpeg_quality_80,x3d_xs,pytorchvideo_hub,8,6,182,182,4,8.0,20.0,0.05,0.0,80,20,20,0,0.65,0.5971149193744285,7,12,1009,968,41,0.5826446280991735,10.848279752055593,12.000404999344028,61.905462168607535,95.61365453138424,92.77249426490424,0.1598435285346178,19.122453899999527,0.3187075649999921,0.8000000000000003,0.9704828941967009,0.5420676030521665,0.8106796116504854,0.8264195897292756
chunk_frames_16__input_resize_182__sampling_rate_6__stride_frames_8__bandwidth_mbps_8_0__network_delay_ms_50_0__packet_loss_0_01__jpeg_quality_80,x3d_xs,pytorchvideo_hub,16,6,182,182,8,8.0,50.0,0.01,0.0,80,20,20,0,0.65,0.5548136201370787,7,12,391,385,6,0.561038961038961,10.97094597436288,12.83169999514939,124.1522188698849,185.9956312502938,184.99257746786935,0.1502880116959064,10.85442630000034,0.1809071050000056,0.8000000000000003,0.8837977785385852,0.6277398058378033,0.9805825242718447,0.8259715665725404
chunk_frames_16__input_resize_182__sampling_rate_6__stride_frames_8__bandwidth_mbps_8_0__network_delay_ms_20_0__packet_loss_0_05__jpeg_quality_80,x3d_xs,pytorchvideo_hub,16,6,182,182,8,8.0,20.0,0.05,0.0,80,20,20,0,0.65,0.5523394837642256,7,12,391,375,16,0.5653333333333334,11.432433600033011,12.702529998932732,124.1522188698849,156.589356249565,155.56684505836634,0.1548882301273605,11.159206199998152,0.1859867699999692,0.8000000000000003,0.911457404605378,0.5864954803900019,0.9320388349514563,0.8252906529157593
chunk_frames_8__input_resize_182__sampling_rate_6__stride_frames_8__bandwidth_mbps_8_0__network_delay_ms_100_0__packet_loss_0_2__jpeg_quality_80,x3d_xs,pytorchvideo_hub,8,6,182,182,8,8.0,100.0,0.2,0.0,80,20,20,0,0.7,0.594512530518706,7,12,508,416,92,0.5961538461538461,10.554594230720443,11.780975000874603,61.98887718380905,175.45248171900457,172.7746048414476,0.2203034670008354,8.956385500001488,0.1492730916666914,1.0,0.8952824392919059,0.0,0.5631067961165048,0.8248954113992223
chunk_frames_8__input_resize_182__sampling_rate_6__stride_frames_4__bandwidth_mbps_8_0__network_delay_ms_50_0__packet_loss_0_01__jpeg_quality_80,x3d_xs,pytorchvideo_hub,8,6,182,182,4,8.0,50.0,0.01,0.0,80,20,20,0,0.65,0.5955767377355641,7,12,1009,998,11,0.5801603206412825,10.719366432733628,11.903954999070264,61.905462168607535,125.56722953040152,122.62772807789896,0.1696719622995298,19.28176849999727,0.3213628083332878,0.8000000000000003,0.9424195450194545,0.45394850025685524,0.9563106796116505,0.823751781492687
chunk_frames_8__input_resize_182__sampling_rate_12__stride_frames_4__bandwidth_mbps_8_0__network_delay_ms_50_0__packet_loss_0_01__jpeg_quality_80,x3d_xs,pytorchvideo_hub,8,12,182,182,4,8.0,50.0,0.01,0.0,80,20,20,0,0.65,0.6434483493722911,7,13,774,764,10,0.6151832460732984,10.871681020763432,12.101590000020224,62.12612544412145,124.25330562449236,122.9355845098014,0.1728299878959079,15.17260890000034,0.2528768150000057,0.8000000000000003,0.94213016585736,0.4256344892136158,0.9611650485436893,0.8213190035329386
chunk_frames_8__input_resize_182__sampling_rate_6__stride_frames_8__bandwidth_mbps_4_0__network_delay_ms_50_0__packet_loss_0_2__jpeg_quality_80,x3d_xs,pytorchvideo_hub,8,6,182,182,8,4.0,50.0,0.2,0.0,80,20,20,0,0.7,0.594512530518706,7,12,508,416,92,0.5961538461538461,11.32297644195345,12.873325000327895,123.9777543676181,189.6204784377944,185.7629976634078,0.2203034670008354,9.496895999996925,0.1582815999999487,1.0,0.8830735982794045,0.0,0.5631067961165048,0.8212327590954719
chunk_frames_8__input_resize_182__sampling_rate_12__stride_frames_8__bandwidth_mbps_8_0__network_delay_ms_50_0__packet_loss_0_05__jpeg_quality_80,x3d_xs,pytorchvideo_hub,8,12,182,182,8,8.0,50.0,0.05,0.0,80,20,20,0,0.65,0.6288012897129559,7,13,391,375,16,0.608,10.835973066762866,12.00884000209044,62.201683883471865,124.19948062500626,123.03161629592954,0.1700340360122968,7.911593900003936,0.1318598983333989,0.8000000000000003,0.9420398978138032,0.4507022443957535,0.9320388349514563,0.820886077278862
chunk_frames_8__input_resize_182__sampling_rate_12__stride_frames_4__bandwidth_mbps_8_0__network_delay_ms_20_0__packet_loss_0_05__jpeg_quality_80,x3d_xs,pytorchvideo_hub,8,12,182,182,4,8.0,20.0,0.05,0.0,80,20,20,0,0.65,0.631147537764808,7,13,774,742,32,0.6172506738544474,10.780723584878068,12.063589999161197,62.12612544412145,94.22141562541074,92.93890170356067,0.1722185496902701,14.791233199997803,0.2465205533332967,0.8000000000000003,0.9703264743848193,0.4311164802799778,0.8543689320388349,0.8196464835473273
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_8__bandwidth_mbps_4_0__network_delay_ms_50_0__packet_loss_0_05__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,8,4.0,50.0,0.05,0.0,80,20,20,0,0.65,0.7649175176216921,7,13,568,542,26,0.6180811808118081,11.027249261995475,12.788694998926076,61.980073310959504,126.66376531248244,123.11661734317627,0.16612822227852,9.47674520000146,0.1579457533333576,0.8000000000000003,0.9419599984539704,0.4857207234472932,0.883495145631068,0.8195095864440274
chunk_frames_8__input_resize_182__sampling_rate_12__stride_frames_8__bandwidth_mbps_4_0__network_delay_ms_20_0__packet_loss_0_01__jpeg_quality_80,x3d_xs,pytorchvideo_hub,8,12,182,182,8,4.0,20.0,0.01,0.0,80,20,20,0,0.65,0.6323193674125233,7,13,391,385,6,0.6077922077922078,11.37383688311546,13.573819999874102,124.40336776694372,157.4017262506357,155.64489004869986,0.1669824561403508,8.438373700002558,0.1406395616667093,0.8000000000000003,0.9113840438060963,0.4780618916046617,0.9805825242718447,0.8192796547294796
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_8__bandwidth_mbps_4_0__network_delay_ms_100_0__packet_loss_0_01__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,8,4.0,100.0,0.01,0.0,80,20,20,0,0.65,0.7653104647749333,7,13,568,559,9,0.6171735241502684,11.17152343458705,12.987189998239046,61.980073310959504,176.64312531211618,173.22950923512371,0.160251196923991,9.841588300001604,0.1640264716666934,0.8000000000000003,0.8948548378561925,0.5384125575414744,0.9660194174757282,0.8188996488585781
chunk_frames_8__input_resize_182__sampling_rate_6__stride_frames_4__bandwidth_mbps_8_0__network_delay_ms_50_0__packet_loss_0_05__jpeg_quality_80,x3d_xs,pytorchvideo_hub,8,6,182,182,4,8.0,50.0,0.05,0.0,80,20,20,0,0.65,0.5971149193744285,7,12,1009,968,41,0.5826446280991735,11.005141115682148,12.599514999601524,61.905462168607535,125.69354953074654,122.9293556285308,0.1598435285346178,19.30208190000121,0.3217013650000202,0.8000000000000003,0.942136020886705,0.5420676030521665,0.8106796116504854,0.8179155277362768
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_4__bandwidth_mbps_1_0__network_delay_ms_20_0__packet_loss_0_01__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,4,1.0,20.0,0.01,0.0,80,20,20,0,0.65,0.7714589466182934,7,13,1129,1117,12,0.6159355416293644,9.88082829006524,12.240820000442907,247.6265638839681,295.9363456247447,277.71220558415644,0.1272199349958512,16.64774960000068,0.2774624933333446,0.8000000000000003,0.7966431002094791,0.8345619985333746,0.9514563106796117,0.8175947609841424
chunk_frames_16__input_resize_182__sampling_rate_6__stride_frames_8__bandwidth_mbps_8_0__network_delay_ms_50_0__packet_loss_0_05__jpeg_quality_80,x3d_xs,pytorchvideo_hub,16,6,182,182,8,8.0,50.0,0.05,0.0,80,20,20,0,0.65,0.5523394837642256,7,12,391,375,16,0.5653333333333334,11.325502666625349,12.828140000783606,124.1522188698849,186.54858124940364,185.4599141249587,0.1548882301273605,11.28614650000236,0.188102441666706,0.8000000000000003,0.8833584910128744,0.5864954803900019,0.9320388349514563,0.8168609788380083
chunk_frames_16__input_resize_182__sampling_rate_6__stride_frames_4__bandwidth_mbps_8_0__network_delay_ms_20_0__packet_loss_0_01__jpeg_quality_80,x3d_xs,pytorchvideo_hub,16,6,182,182,4,8.0,20.0,0.01,0.0,80,20,20,0,0.65,0.5551995096944844,7,12,774,764,10,0.5615183246073299,11.267337565400886,12.516595004490227,124.0066391109496,156.8935162503796,155.15205589614368,0.1695486074225499,21.2890114000038,0.35481685666673,0.8000000000000003,0.9118472984902259,0.45505446702072566,0.9611650485436893,0.8151761411035094
chunk_frames_8__input_resize_182__sampling_rate_6__stride_frames_4__bandwidth_mbps_4_0__network_delay_ms_20_0__packet_loss_0_01__jpeg_quality_80,x3d_xs,pytorchvideo_hub,8,6,182,182,4,4.0,20.0,0.01,0.0,80,20,20,0,0.65,0.5955767377355641,7,12,1009,998,11,0.5801603206412825,10.502339979926155,11.693065000144998,123.81092433721508,159.16940406196665,154.3190632702568,0.1696719622995298,18.98219239999889,0.3163698733333149,0.8000000000000003,0.9126302956380211,0.45394850025685524,0.9563106796116505,0.814815006678257
chunk_frames_8__input_resize_182__sampling_rate_12__stride_frames_8__bandwidth_mbps_8_0__network_delay_ms_100_0__packet_loss_0_01__jpeg_quality_80,x3d_xs,pytorchvideo_hub,8,12,182,182,8,8.0,100.0,0.01,0.0,80,20,20,0,0.65,0.6323193674125233,7,13,391,385,6,0.6077922077922078,10.809053246906275,12.027280002075711,62.201683883471865,174.20686562448682,172.94457982969848,0.1669824561403508,8.080523300006462,0.134675388333441,0.8000000000000003,0.8951226660515903,0.4780618916046617,0.9805825242718447,0.8144012414031279
chunk_frames_4__input_resize_182__sampling_rate_6__stride_frames_8__bandwidth_mbps_8_0__network_delay_ms_100_0__packet_loss_0_05__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,6,182,182,8,8.0,100.0,0.05,0.0,80,20,20,0,0.65,0.7649175176216921,7,13,568,542,26,0.6180811808118081,10.392912177097452,11.598954999317352,30.990036655479752,143.60637265579717,141.43759621768783,0.16612822227852,8.937937999999122,0.1489656333333187,0.8000000000000003,0.9247386284709095,0.4857207234472932,0.883495145631068,0.8143431754491091
chunk_frames_4__input_resize_182__sampling_rate_12__stride_frames_8__bandwidth_mbps_8_0__network_delay_ms_20_0__packet_loss_0_2__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,12,182,182,8,8.0,20.0,0.2,0.0,80,20,20,0,0.65,0.7575046883443756,7,13,508,416,92,0.6322115384615384,10.404391346215702,11.680149999847345,31.060248908095478,63.65567828154599,61.58444975216522,0.1566653229811124,7.299044200000935,0.1216507366666822,0.8000000000000003,0.9997990599584156,0.5705625421821225,0.5631067961165048,0.8133066518173876
