name,model_name,backend_used,effective_clip_frames,effective_sampling_rate,input_resize,input_crop,stride_frames,bandwidth_mbps,network_delay_ms,packet_loss,queue_delay_ms,jpeg_quality,n_total_manifest_rows,n_evaluated_videos,n_skipped_videos,video_top1_accuracy,avg_confidence,n_gt_classes_in_eval,n_pred_classes_in_eval,n_chunks,n_effective_chunks,n_dropped_chunks,chunk_top1_accuracy,infer_avg_ms,infer_p95_ms,tx_avg_ms,first_result_ms,end_to_end_avg_ms,prediction_switch_rate_avg,run_wall_time_sec,run_wall_time_min
chunk_frames_4__input_resize_182__sampling_rate_12__stride_frames_8__bandwidth_mbps_1_0__network_delay_ms_20_0__packet_loss_0_05__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,12,182,182,8,1.0,20.0,0.05,0.0,80,50,50,0,0.82,0.7675605023477199,17,23,1369,1313,56,0.7265803503427266,9.466902208525152,11.529780000273597,231.0065855551497,265.0937329998624,260.08044823860894,0.1652919123382246,19.74525829999766,0.3290876383332943
chunk_frames_4__input_resize_182__sampling_rate_12__stride_frames_8__bandwidth_mbps_1_0__network_delay_ms_50_0__packet_loss_0_05__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,12,182,182,8,1.0,50.0,0.05,0.0,80,50,50,0,0.82,0.7675605023477199,17,23,1369,1313,56,0.7265803503427266,9.442187128833934,11.4380799990613,231.0065855551497,295.71697699987914,290.0557331589177,0.1652919123382246,19.721091100000194,0.3286848516666699
chunk_frames_4__input_resize_182__sampling_rate_12__stride_frames_8__bandwidth_mbps_4_0__network_delay_ms_0_0__packet_loss_0_05__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,12,182,182,8,4.0,0.0,0.05,0.0,80,50,50,0,0.82,0.7675605023477199,17,23,1369,1313,56,0.7265803503427266,9.526730921491264,11.942020000424227,57.75164638878744,68.81221225009882,67.18011742901221,0.1652919123382246,19.879963100000168,0.3313327183333361
chunk_frames_4__input_resize_182__sampling_rate_12__stride_frames_8__bandwidth_mbps_4_0__network_delay_ms_20_0__packet_loss_0_05__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,12,182,182,8,4.0,20.0,0.05,0.0,80,50,50,0,0.82,0.7675605023477199,17,23,1369,1313,56,0.7265803503427266,9.348857349493626,11.276599997654555,57.75164638878744,88.86094425038551,87.00224385701458,0.1652919123382246,19.570292100004732,0.3261715350000789
chunk_frames_4__input_resize_182__sampling_rate_12__stride_frames_8__bandwidth_mbps_4_0__network_delay_ms_50_0__packet_loss_0_05__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,12,182,182,8,4.0,50.0,0.05,0.0,80,50,50,0,0.82,0.7675605023477199,17,23,1369,1313,56,0.7265803503427266,9.54603800464964,11.97009999887086,57.75164638878744,119.13923824923928,117.19942451217058,0.1652919123382246,19.88619099999778,0.3314365166666296
chunk_frames_4__input_resize_182__sampling_rate_12__stride_frames_8__bandwidth_mbps_8_0__network_delay_ms_0_0__packet_loss_0_05__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,12,182,182,8,8.0,0.0,0.05,0.0,80,50,50,0,0.82,0.7675605023477199,17,23,1369,1313,56,0.7265803503427266,9.54101683159383,11.93635999516118,28.87582319439372,39.499025124702605,38.367710085354304,0.1652919123382246,20.01326919999701,0.3335544866666168
chunk_frames_4__input_resize_182__sampling_rate_12__stride_frames_8__bandwidth_mbps_8_0__network_delay_ms_20_0__packet_loss_0_05__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,12,182,182,8,8.0,20.0,0.05,0.0,80,50,50,0,0.82,0.7675605023477199,17,23,1369,1313,56,0.7265803503427266,9.368459101265977,11.221279999881515,28.87582319439372,59.50558512459509,58.19515235502645,0.1652919123382246,19.54745289999846,0.325790881666641
chunk_frames_4__input_resize_182__sampling_rate_12__stride_frames_8__bandwidth_mbps_8_0__network_delay_ms_50_0__packet_loss_0_05__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,12,182,182,8,8.0,50.0,0.05,0.0,80,50,50,0,0.82,0.7675605023477199,17,23,1369,1313,56,0.7265803503427266,9.449906854683745,11.42006000154651,28.87582319439372,89.5502951248153,88.27660010844421,0.1652919123382246,19.809235900000203,0.33015393166667
chunk_frames_4__input_resize_182__sampling_rate_12__stride_frames_8__bandwidth_mbps_1_0__network_delay_ms_0_0__packet_loss_0_0__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,12,182,182,8,1.0,0.0,0.0,0.0,80,50,50,0,0.82,0.7658501905354407,17,23,1369,1369,0,0.7260774287801315,9.613842366651166,11.629000000539234,231.0065855551497,245.5131442496844,240.6204279218009,0.1619963126790616,20.68284799999674,0.344714133333279
chunk_frames_4__input_resize_182__sampling_rate_12__stride_frames_8__bandwidth_mbps_1_0__network_delay_ms_20_0__packet_loss_0_0__jpeg_quality_80,x3d_xs,pytorchvideo_hub,4,12,182,182,8,1.0,20.0,0.0,0.0,80,50,50,0,0.82,0.7658501905354407,17,23,1369,1369,0,0.7260774287801315,9.645907523863,12.176179996458812,231.0065855551497,265.5228122495231,260.65249307901274,0.1619963126790616,20.738558199998806,0.3456426366666468
